lang	text	created_at	coordinates.type	coordinates.coordinates.0	coordinates.coordinates.1	timestamp_ms	language_detections.0.confidence	source	place.country_code	place.url	place.country	place.place_type	place.bounding_box.type	place.bounding_box.coordinates.0.0.0	place.bounding_box.coordinates.0.0.1	place.bounding_box.coordinates.0.1.0	place.bounding_box.coordinates.0.1.1	place.bounding_box.coordinates.0.2.0	place.bounding_box.coordinates.0.2.1	place.bounding_box.coordinates.0.3.0	place.bounding_box.coordinates.0.3.1	place.full_name	place.name	id	user.lang	user.statuses_count	user.description	user.friends_count	user.url	user.time_zone	user.name	user.followers_count	user.screen_name	user.location	user.location_geocoding.type	user.location_geocoding.coordinates.0	user.location_geocoding.coordinates.1	user.favourites_count	user.geo_enabled	user.id	user.listed_count
en	Giroud 👌🏿👌🏿	Sun Jun 26 14:26:26 +0000 2016				1466951186822	0.01	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/695b360b8171c433.json	United Kingdom	city	Polygon	-0.019481	51.525469	-0.019481	51.564174	0.069473	51.564174	0.069473	51.525469	Stratford, London	Stratford	747073541149958144	en	18072	£R||Arsenal ❤️❤️	1044		Amsterdam	D.J	1734	daevid_jay	London	Point	-0.1276473	51.5073219	354	true	275263257	6
tl	HAHAHAHAHA GIROUD	Sun Jun 26 14:27:28 +0000 2016				1466951248676	0.01	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/1c3680c48401e703.json	United Kingdom	city	Polygon	-0.523333	51.378382	-0.523333	51.460781	-0.381669	51.460781	-0.381669	51.378382	Staines-upon-Thames, South East	Staines-upon-Thames	747073800584429568	en	45003	Ok look this aint twitter no more this the hood. And if any of you motherfucker say somthing crazy ima shoot the shit outta you	333		London	your mate ️	472	IshaqKai	dyone	Point	0	0	2956	true	730890524	15
en	Giroud 😂	Sun Jun 26 14:27:44 +0000 2016				1466951264089	0.01	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/01fac15539ff6509.json	United Kingdom	city	Polygon	-0.236912	51.088048	-0.236912	51.167405	-0.136753	51.167405	-0.136753	51.088048	Crawley, South East	Crawley	747073865231245312	en	31397	"#AFC #COYG #TeamiPhone "	1074		London	Sam Fuller	564	samfuller09	....	Point	0	0	1732	true	78068872	4
en	Giroud #wanker	Sun Jun 26 14:28:35 +0000 2016				1466951315867	0.01	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/5f73d127c7ccf9d9.json	United Kingdom	city	Polygon	-0.161749	51.294332	-0.161749	51.42353	-0.023517	51.42353	-0.023517	51.294332	Croydon, London	Croydon	747074082403917825	en	9917	liverpool supporter for 45 years 5 kids company director liverpool 1st everything else 2nd, except the kids lol	610		London	lee duggan	607	redlee6963	coulsdon surrey england	Point	-0.1457222	51.2997553	363	true	45895061	28
en	Ffs Giroud #EURO2016	Sun Jun 26 14:28:48 +0000 2016				1466951328406	0.01	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/26b0db32cfda0432.json	United Kingdom	city	Polygon	-0.06111	51.549969	-0.06111	51.648542	0.023642	51.648542	0.023642	51.549969	Walthamstow, London	Walthamstow	747074134996291585	en	6124		318			Hari sivaji	164	sivaji_hari	London, England	Point	-0.1276473	51.5073219	1233	true	3294970413	1
es	El control orientado de Giroud...#EURO2016 #FRAIRL	Sun Jun 26 14:29:09 +0000 2016				1466951349456	2.61	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/56c45474148ca4da.json	United Kingdom	city	Polygon	-0.21607	51.509879	-0.21607	51.539792	-0.13016	51.539792	-0.13016	51.509879	Paddington, London	Paddington	747074223286423552	en-GB	439	Castellonense de nacimiento, londinense de adopcion. Ser politicamente correcto no es mi estilo.	152			Jose Gonzalez	45	ZenitPepe	London, England	Point	-0.1276473	51.5073219	268	true	709874205819604992	1
und	@Driedcats Ta	Sun Jun 26 15:11:44 +0000 2016				1466953904790	0.01	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	GB	https://api.twitter.com/1.1/geo/id/0b30aadf406d13cc.json	United Kingdom	city	Polygon	-0.457966	51.420633	-0.457966	51.502851	-0.243419	51.502851	-0.243419	51.420633	Hounslow, London	Hounslow	747084941134077956	en	90574	Photographer for the British Armed Forces - If it moves I shoot it. If it shoots back I stop worrying about the rule of thirds.	2662		Amsterdam	Mark	3765	rawlimark	London	Point	-0.1276473	51.5073219	278	true	137763513	186
es	@stop1984 @rebroger @MailOnline Seismic!	Sun Jun 26 16:16:37 +0000 2016				1466957797479	0.01	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	GB	https://api.twitter.com/1.1/geo/id/06168d1feda43857.json	United Kingdom	admin	Polygon	-1.957296	50.574606	-1.957296	52.196285	1.451788	52.196285	1.451788	50.574606	South East, England	South East	747101268255055872	en-gb	37233	A modern day Don Quixote - Tilting at spinning politicians.                                            Newbury's Desperation Candidate for 2015.	753	http://www.spoilpartygames.co.uk	London	spoilpartygames	1112	spoilpartygames	Newbury, Berkshire	Point	-1.3231139	51.401409	6258	true	1519307551	36
it	Manel navarro ? #AbrahamEn40GlobalShow  #40GlobalShow40	Sun Jun 26 17:37:48 +0000 2016				1466962668453	0.01	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	GB	https://api.twitter.com/1.1/geo/id/457b4814b4240d87.json	United Kingdom	city	Polygon	-0.187894	51.483718	-0.187894	51.516466	-0.109978	51.516466	-0.109978	51.483718	London, England	London	747121698600796161	en-gb	205485	ABRAHANKII ES COMO EL AVE QUE ESCAPÓ DE SU PRISIÓN Y PUEDE AL FIN VOLAR || *SATAN |3favsofmyall|MOMMY #FindingDory	3773	http://laylathankyouforall.co.uk	London	BD -96 -5 -50-149	4184	BlankiiAM015	24 ✈️London✈️	Point	-0.1277583	51.5073509	73281	true	827504562	21
it	@imbernad88 vist... Quina alegria... Pfffff... Merci! @controladores	Sun Jun 26 17:44:03 +0000 2016				1466963043263	0.01	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/06168d1feda43857.json	United Kingdom	admin	Polygon	-1.957296	50.574606	-1.957296	52.196285	1.451788	52.196285	1.451788	50.574606	South East, England	South East	747123270667935744	ca	91945	"#Digital en @BancoSabadell, #escritor a ratos (libres) y #tenista con @WilsonTenisEsp & @Sandacos. Soy un #moderno que se define en @Phusions. Views are my own"	5251	http://www.elenigmadeadriana.com	Madrid	Xavi Gassó	6662	XaviGasso	Barcelona, Catalunya - #SQV	Point	2.1734035	41.3850639	8179	true	17543440	561
und	@alexdelmas10  jo dic  mes   bona tarda amic , alemanya campeona segur de  aquesta #EURO2016  una abraçada crack	Sun Jun 26 18:21:32 +0000 2016				1466965292800	4.28	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	GB	https://api.twitter.com/1.1/geo/id/8ef32ff56ef11c22.json	United Kingdom	admin	Polygon	-6.365194	49.882531	-6.365194	55.811649	1.768926	55.811649	1.768926	49.882531	Inglaterra, Reino Unido	Inglaterra	747132705909923840	es	10238	mas que un sentimiento, mas  que una pasion, mas que una devocion,mas que un amor, mas que un club 1899 fcb para siempre eterno.	901		Madrid	florenhitler ss	1150	antiratacloaca	euzkadi	Point	-99.1601452	19.4769954	19374	true	274914218	13
es	@Tiofaja_oficial  jajajaja  penita   de  pais  de chirigota  mare meva  quina colla senyor  @Tiofaja_oficial salutacions crack	Sun Jun 26 18:23:43 +0000 2016				1466965423081	3	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	GB	https://api.twitter.com/1.1/geo/id/8ef32ff56ef11c22.json	United Kingdom	admin	Polygon	-6.365194	49.882531	-6.365194	55.811649	1.768926	55.811649	1.768926	49.882531	Inglaterra, Reino Unido	Inglaterra	747133252348055552	es	10250	mas que un sentimiento, mas  que una pasion, mas que una devocion,mas que un amor, mas que un club 1899 fcb para siempre eterno.	901		Madrid	florenhitler ss	1150	antiratacloaca	euzkadi	Point	-99.1601452	19.4769954	19374	true	274914218	13
en	Get me to Barcelona ⛱🍹🍉	Sun Jun 26 18:40:13 +0000 2016				1466966413209	6.14	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/5f73d127c7ccf9d9.json	United Kingdom	city	Polygon	-0.161749	51.294332	-0.161749	51.42353	-0.023517	51.42353	-0.023517	51.294332	Croydon, London	Croydon	747137405245849605	en	29545	instagram/snapchat- charlottemoy /20 ⚒	143			charlotte	391	charlottemoyy	Croydon, London	Point	-0.098234	51.376165	6367	true	484903035	4
es	@realmanumadrid Anda k el PP no	Sun Jun 26 18:46:46 +0000 2016				1466966806596	0.01	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/0b30aadf406d13cc.json	United Kingdom	city	Polygon	-0.457966	51.420633	-0.457966	51.502851	-0.243419	51.502851	-0.243419	51.420633	Hounslow, London	Hounslow	747139055230550016	es	30586	El Mourinhismo no es la defensa a ultranza de José; es la defensa y el apoyo inquebrantable a la disciplina y meritocracia. #GraciasMOU ❤️	2061		Madrid	MouManU	1131	Brujelina	" Londres "	Point	-0.1277583	51.5073509	16535	true	122810135	21
und	Doncs, si es confirma el sondeig, les properes setmanes es presenten molt interessants... #26J  https://t.co/AkbbegLcUW	Sun Jun 26 18:47:28 +0000 2016				1466966848466	6.2	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/01fac15539ff6509.json	United Kingdom	city	Polygon	-0.236912	51.088048	-0.236912	51.167405	-0.136753	51.167405	-0.136753	51.088048	Crawley, South East	Crawley	747139230846025728	ca	91951	"#Digital en @BancoSabadell, #escritor a ratos (libres) y #tenista con @WilsonTenisEsp & @Sandacos. Soy un #moderno que se define en @Phusions. Views are my own"	5251	http://www.elenigmadeadriana.com	Madrid	Xavi Gassó	6662	XaviGasso	Barcelona, Catalunya - #SQV	Point	2.1734035	41.3850639	8184	true	17543440	561
und	Després viure-veure en directe l'enfonsament d l'arquitectura politico-institucional britànica, ara espero veure l'enfonsament dl PSOE i PP	Sun Jun 26 19:06:02 +0000 2016				1466967962119	3.99	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	GB	https://api.twitter.com/1.1/geo/id/01c7ed8caf11e8b2.json	United Kingdom	city	Polygon	-0.228589	51.477225	-0.228589	51.530348	-0.149791	51.530348	-0.149791	51.477225	Kensington, London	Kensington	747143901845270528	en	4674	ARA, periodista; també novel.lista 'El avión de madera' (Candaya), 'La noia d'Aberdeen' (RBA)'   RT not endrsment	1276	https://londonbcn.wordpress.com/2015/11/30/les-ficcions-del-proces-una-provocacio/		Quim Aranda	547	ArandaQuim	Londres	Point	-0.1277583	51.5073509	226	true	2319739146	23
es	@Rita_Maestre @BrujaDelTuiters ojala	Sun Jun 26 19:10:40 +0000 2016				1466968240466	0.01	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/0b30aadf406d13cc.json	United Kingdom	city	Polygon	-0.457966	51.420633	-0.457966	51.502851	-0.243419	51.502851	-0.243419	51.420633	Hounslow, London	Hounslow	747145069317230592	es	30595	El Mourinhismo no es la defensa a ultranza de José; es la defensa y el apoyo inquebrantable a la disciplina y meritocracia. #GraciasMOU ❤️	2061		Madrid	MouManU	1131	Brujelina	" Londres "	Point	-0.1277583	51.5073509	16535	true	122810135	21
es	Pero solo odio a Rajoy y es como sad	Sun Jun 26 19:34:03 +0000 2016				1466969643654	4.15	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/5f73d127c7ccf9d9.json	United Kingdom	city	Polygon	-0.161749	51.294332	-0.161749	51.42353	-0.023517	51.42353	-0.023517	51.294332	Croydon, London	Croydon	747150954714271744	es	30108	We are all in the gutter but some of us are looking at the stars.	298	https://curiouscat.me/2802723953	Pacific Time (US & Canada)	ethier	487	RockyIsJesus	Sodom-London	Point	-72.1306816	41.5684249	9249	true	2802723953	18
und	Guanyen els corruptes i conspiradors i ineptes que i el PSOE ja es pot ficar al llit amb ells i seguir potinejant	Sun Jun 26 19:47:17 +0000 2016				1466970437104	6.91	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	GB	https://api.twitter.com/1.1/geo/id/01c7ed8caf11e8b2.json	United Kingdom	city	Polygon	-0.228589	51.477225	-0.228589	51.530348	-0.149791	51.530348	-0.149791	51.477225	Kensington, London	Kensington	747154282684817408	en	4675	ARA, periodista; també novel.lista 'El avión de madera' (Candaya), 'La noia d'Aberdeen' (RBA)'   RT not endrsment	1276	https://londonbcn.wordpress.com/2015/11/30/les-ficcions-del-proces-una-provocacio/		Quim Aranda	547	ArandaQuim	Londres	Point	-0.1277583	51.5073509	226	true	2319739146	23
und	@F1Barca 👍	Sun Jun 26 20:40:05 +0000 2016				1466973605916	0.01	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/06168d1feda43857.json	United Kingdom	admin	Polygon	-1.957296	50.574606	-1.957296	52.196285	1.451788	52.196285	1.451788	50.574606	South East, England	South East	747167573645623296	en	31037		1668	http://www.roboveryphotography.com	Amsterdam	Rob Overy	2718	robertovery	EPSOM DOWNS.  SURREY.  DUBAI.	Point	55.2707828	25.2048493	71267	true	340881721	71
und	@GuillemBalague 100% d'acord. Vaja setmaneta que portem...	Sun Jun 26 20:47:55 +0000 2016				1466974075513	4.59	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/7f55e839e1715da2.json	United Kingdom	city	Polygon	-0.111476	51.419425	-0.111476	51.509947	-0.029731	51.509947	-0.029731	51.419425	Camberwell, London	Camberwell	747169543278239745	en-gb	6249	Producer and Technical Operator at @talkRADIO / Producer at @sohoradio. Previously on @Bestival @OndaCero_es. Views of my own.	1255		London	Marta Malagon	695	themartamalagon	London, United Kingdom	Point	-0.1276473	51.5073219	559	true	26037107	19
und	Hola @UKCatalans com podem demanar el visat, per avançar feina per quedar-nos. #quindramadestat	Sun Jun 26 21:10:28 +0000 2016				1466975428870	6.6	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/09ba692cbddfc92c.json	United Kingdom	city	Polygon	-0.254563	51.463873	-0.254563	51.532901	-0.177653	51.532901	-0.177653	51.463873	Hammersmith, London	Hammersmith	747175219668852737	en	58415	Entrepreneur. #Foodie - #Wine - #Cycling - #Fashion - #Startups - http://Tendencias.tv & Sibarit.us founder. Digital&Marketing. RCC 6685	1387		London	Xavier Güell	4221	guell	London	Point	-0.1276473	51.5073219	1664	true	6598262	387
und	Però el de la coca no era en Rivera....la Batet no va falta, mare meva quina pena de discurs.	Sun Jun 26 21:15:35 +0000 2016				1466975735089	2.84	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/09ba692cbddfc92c.json	United Kingdom	city	Polygon	-0.254563	51.463873	-0.254563	51.532901	-0.177653	51.532901	-0.177653	51.463873	Hammersmith, London	Hammersmith	747176504044437504	en	58416	Entrepreneur. #Foodie - #Wine - #Cycling - #Fashion - #Startups - http://Tendencias.tv & Sibarit.us founder. Digital&Marketing. RCC 6685	1387		London	Xavier Güell	4221	guell	London	Point	-0.1276473	51.5073219	1664	true	6598262	387
und	@air3ag la mare que la va parir, vergonya, gent aixi hauria d'estar a casa seva tancada amb clau	Sun Jun 26 21:19:39 +0000 2016				1466975979181	6.75	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/09ba692cbddfc92c.json	United Kingdom	city	Polygon	-0.254563	51.463873	-0.254563	51.532901	-0.177653	51.532901	-0.177653	51.463873	Hammersmith, London	Hammersmith	747177527840481280	en	58419	Entrepreneur. #Foodie - #Wine - #Cycling - #Fashion - #Startups - http://Tendencias.tv & Sibarit.us founder. Digital&Marketing. RCC 6685	1387		London	Xavier Güell	4221	guell	London	Point	-0.1276473	51.5073219	1664	true	6598262	387
und	Us ho dic molt en serio...escoltar la Alicia Sanchez Camacho es el que millor em va per anar de ventre	Sun Jun 26 21:21:43 +0000 2016				1466976103253	4.05	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/09ba692cbddfc92c.json	United Kingdom	city	Polygon	-0.254563	51.463873	-0.254563	51.532901	-0.177653	51.532901	-0.177653	51.463873	Hammersmith, London	Hammersmith	747178048236228608	en	58420	Entrepreneur. #Foodie - #Wine - #Cycling - #Fashion - #Startups - http://Tendencias.tv & Sibarit.us founder. Digital&Marketing. RCC 6685	1387		London	Xavier Güell	4221	guell	London	Point	-0.1276473	51.5073219	1664	true	6598262	387
es	Rajoy tenía una hernia.	Sun Jun 26 21:23:14 +0000 2016				1466976194945	8.1	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	GB	https://api.twitter.com/1.1/geo/id/5d838f7a011f4a2d.json	United Kingdom	admin	Polygon	-0.510365	51.286702	-0.510365	51.691824	0.334043	51.691824	0.334043	51.286702	London, England	London	747178432820285440	es	11380	Dealer and Player Poker - Citizen of the world London/Valencia	516			Ruben♦️Leon	538	RubenLeonSanch	"Londres, Inglaterra "	Point	-0.1277583	51.5073509	4960	true	289347526	11
und	@esther_go bé tenim una gran ventatge que ès diu democracia, que a Espanya no existeix ;)	Sun Jun 26 21:25:19 +0000 2016				1466976319813	4.82	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/09ba692cbddfc92c.json	United Kingdom	city	Polygon	-0.254563	51.463873	-0.254563	51.532901	-0.177653	51.532901	-0.177653	51.463873	Hammersmith, London	Hammersmith	747178956554706944	en	58422	Entrepreneur. #Foodie - #Wine - #Cycling - #Fashion - #Startups - http://Tendencias.tv & Sibarit.us founder. Digital&Marketing. RCC 6685	1387		London	Xavier Güell	4221	guell	London	Point	-0.1276473	51.5073219	1664	true	6598262	387
und	A Liverpool Street ja s'anuncia el que divendres deia @Nigel_Farage Per l'anunci, el desastre és imminent @ARA_mon https://t.co/wUjbUZZXNa	Sun Jun 26 21:26:08 +0000 2016				1466976368106	4.24	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	GB	https://api.twitter.com/1.1/geo/id/3eb2c704fe8a50cb.json	United Kingdom	city	Polygon	-0.112442	51.5068	-0.112442	51.522161	-0.073379	51.522161	-0.073379	51.5068	City of London, London	City of London	747179159110225920	en	4677	ARA, periodista; també novel.lista 'El avión de madera' (Candaya), 'La noia d'Aberdeen' (RBA)'   RT not endrsment	1276	https://londonbcn.wordpress.com/2015/11/30/les-ficcions-del-proces-una-provocacio/		Quim Aranda	548	ArandaQuim	Londres	Point	-0.1277583	51.5073509	226	true	2319739146	23
es	@esther_go oju que el 2 sopo a el llagut ;)	Sun Jun 26 21:26:43 +0000 2016				1466976403144	0.01	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/09ba692cbddfc92c.json	United Kingdom	city	Polygon	-0.254563	51.463873	-0.254563	51.532901	-0.177653	51.532901	-0.177653	51.463873	Hammersmith, London	Hammersmith	747179306070249472	en	58423	Entrepreneur. #Foodie - #Wine - #Cycling - #Fashion - #Startups - http://Tendencias.tv & Sibarit.us founder. Digital&Marketing. RCC 6685	1387		London	Xavier Güell	4221	guell	London	Point	-0.1276473	51.5073219	1664	true	6598262	387
und	Jo voldria felicitar als que han votat el que s'ha carregat el sistema sanitari catala a proposit. Merci, al cole us van fotre poques osties	Sun Jun 26 21:37:07 +0000 2016				1466977027304	5.23	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/09ba692cbddfc92c.json	United Kingdom	city	Polygon	-0.254563	51.463873	-0.254563	51.532901	-0.177653	51.532901	-0.177653	51.463873	Hammersmith, London	Hammersmith	747181923986972674	en	58425	Entrepreneur. #Foodie - #Wine - #Cycling - #Fashion - #Startups - http://Tendencias.tv & Sibarit.us founder. Digital&Marketing. RCC 6685	1387		London	Xavier Güell	4221	guell	London	Point	-0.1276473	51.5073219	1664	true	6598262	387
und	@AlbertoLacasa diu molt del nostre pais tb, molt trist	Sun Jun 26 21:38:47 +0000 2016				1466977127565	4.44	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/09ba692cbddfc92c.json	United Kingdom	city	Polygon	-0.254563	51.463873	-0.254563	51.532901	-0.177653	51.532901	-0.177653	51.463873	Hammersmith, London	Hammersmith	747182344512081920	en	58426	Entrepreneur. #Foodie - #Wine - #Cycling - #Fashion - #Startups - http://Tendencias.tv & Sibarit.us founder. Digital&Marketing. RCC 6685	1387		London	Xavier Güell	4221	guell	London	Point	-0.1276473	51.5073219	1664	true	6598262	387
und	@oriolcolominas segur que tenen mutua privada i poca autoestima	Sun Jun 26 21:43:14 +0000 2016				1466977394502	3.08	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/09ba692cbddfc92c.json	United Kingdom	city	Polygon	-0.254563	51.463873	-0.254563	51.532901	-0.177653	51.532901	-0.177653	51.463873	Hammersmith, London	Hammersmith	747183464127074304	en	58427	Entrepreneur. #Foodie - #Wine - #Cycling - #Fashion - #Startups - http://Tendencias.tv & Sibarit.us founder. Digital&Marketing. RCC 6685	1387		London	Xavier Güell	4221	guell	London	Point	-0.1276473	51.5073219	1664	true	6598262	387
und	Les meves excuses quan suspenia examens eren molt millors que les del Rivera, oi que si @xguell? #Riveraquetehaspartidolacara	Sun Jun 26 21:53:39 +0000 2016				1466978019333	4.36	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/09ba692cbddfc92c.json	United Kingdom	city	Polygon	-0.254563	51.463873	-0.254563	51.532901	-0.177653	51.532901	-0.177653	51.463873	Hammersmith, London	Hammersmith	747186084858175489	en	58430	Entrepreneur. #Foodie - #Wine - #Cycling - #Fashion - #Startups - http://Tendencias.tv & Sibarit.us founder. Digital&Marketing. RCC 6685	1387		London	Xavier Güell	4221	guell	London	Point	-0.1276473	51.5073219	1664	true	6598262	387
und	Rivera: el profe em te mania. El meu gos s'ha menjat el treball. #resum	Sun Jun 26 21:54:22 +0000 2016				1466978062387	6.92	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/09ba692cbddfc92c.json	United Kingdom	city	Polygon	-0.254563	51.463873	-0.254563	51.532901	-0.177653	51.532901	-0.177653	51.463873	Hammersmith, London	Hammersmith	747186265439764480	en	58431	Entrepreneur. #Foodie - #Wine - #Cycling - #Fashion - #Startups - http://Tendencias.tv & Sibarit.us founder. Digital&Marketing. RCC 6685	1387		London	Xavier Güell	4221	guell	London	Point	-0.1276473	51.5073219	1664	true	6598262	387
und	@elmonarac1 @jordibaste si fa miting pots tallar la conexió no?	Sun Jun 26 21:55:04 +0000 2016				1466978104505	4.02	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/09ba692cbddfc92c.json	United Kingdom	city	Polygon	-0.254563	51.463873	-0.254563	51.532901	-0.177653	51.532901	-0.177653	51.463873	Hammersmith, London	Hammersmith	747186442095431684	en	58432	Entrepreneur. #Foodie - #Wine - #Cycling - #Fashion - #Startups - http://Tendencias.tv & Sibarit.us founder. Digital&Marketing. RCC 6685	1387		London	Xavier Güell	4221	guell	London	Point	-0.1276473	51.5073219	1664	true	6598262	387
und	Rivera xato has perdut 500.000 vots, i aixó no es per la llei electoral....#populista	Sun Jun 26 21:58:21 +0000 2016				1466978301978	5.25	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/09ba692cbddfc92c.json	United Kingdom	city	Polygon	-0.254563	51.463873	-0.254563	51.532901	-0.177653	51.532901	-0.177653	51.463873	Hammersmith, London	Hammersmith	747187270357233664	en	58433	Entrepreneur. #Foodie - #Wine - #Cycling - #Fashion - #Startups - http://Tendencias.tv & Sibarit.us founder. Digital&Marketing. RCC 6685	1387		London	Xavier Güell	4221	guell	London	Point	-0.1276473	51.5073219	1664	true	6598262	387
und	Dir vot útil cap al PP és com dir intel•ligencia militar @elmonarac1 #alguhohaviadedir	Sun Jun 26 22:05:05 +0000 2016				1466978705937	2.61	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/09ba692cbddfc92c.json	United Kingdom	city	Polygon	-0.254563	51.463873	-0.254563	51.532901	-0.177653	51.532901	-0.177653	51.463873	Hammersmith, London	Hammersmith	747188964684087296	en	58436	Entrepreneur. #Foodie - #Wine - #Cycling - #Fashion - #Startups - http://Tendencias.tv & Sibarit.us founder. Digital&Marketing. RCC 6685	1387		London	Xavier Güell	4221	guell	London	Point	-0.1276473	51.5073219	1664	true	6598262	387
